1,3.7097,0.1297,3.7320,0.1311
2,3.4474,0.1869,3.4798,0.1766
3,3.1609,0.2312,3.1919,0.2260
4,3.1796,0.2306,3.2403,0.2184
5,3.0881,0.2574,3.1603,0.2454
6,2.8572,0.3026,2.9287,0.2936
7,2.7860,0.3131,2.8929,0.2968
8,2.4612,0.3763,2.5909,0.3454
9,2.5321,0.3683,2.6782,0.3496
10,2.2947,0.4131,2.4513,0.3863
11,2.2953,0.4123,2.4755,0.3844
12,2.0428,0.4691,2.2263,0.4321
13,2.0509,0.4673,2.2855,0.4217
14,1.9814,0.4832,2.2148,0.4391
15,1.8715,0.5072,2.1284,0.4546
16,1.7854,0.5250,2.0772,0.4687
17,1.8193,0.5247,2.1787,0.4638
18,1.5760,0.5805,1.8857,0.5146
19,1.7177,0.5519,2.1003,0.4914
20,1.7056,0.5510,2.0733,0.4864
21,1.5318,0.5895,1.9459,0.5149
22,1.5600,0.5816,1.9922,0.5029
23,1.4127,0.6194,1.8562,0.5282
24,1.5733,0.5819,2.0062,0.5063
25,1.2871,0.6510,1.8194,0.5520
26,1.3230,0.6435,1.8486,0.5420
27,1.2723,0.6533,1.8286,0.5501
28,1.1998,0.6681,1.7764,0.5537
29,1.2008,0.6720,1.8023,0.5542
30,1.1935,0.6773,1.8019,0.5563
31,1.2199,0.6677,1.8683,0.5453
32,1.1053,0.6972,1.7747,0.5659
33,1.0750,0.7056,1.7687,0.5656
34,1.0521,0.7107,1.7382,0.5673
35,1.0082,0.7217,1.7394,0.5734
36,0.9943,0.7251,1.7711,0.5696
37,0.9754,0.7313,1.7624,0.5790
38,0.8943,0.7495,1.7167,0.5849
39,0.9499,0.7354,1.8097,0.5782
40,0.8616,0.7634,1.6735,0.5934
41,0.8043,0.7774,1.7042,0.6001
42,0.8699,0.7599,1.7906,0.5801
43,0.8550,0.7629,1.7551,0.5786
44,0.7764,0.7838,1.6954,0.5953
45,0.7334,0.7977,1.7276,0.5933
46,0.7733,0.7884,1.7395,0.5871
47,0.7803,0.7866,1.7318,0.5908
48,0.6997,0.8061,1.7597,0.5995
49,0.7616,0.7912,1.7942,0.5960
50,0.6865,0.8095,1.7416,0.6040
51,0.6628,0.8152,1.6512,0.6163
52,0.6601,0.8139,1.7487,0.5979
53,0.7054,0.8030,1.8421,0.5941
54,0.6311,0.8259,1.6981,0.6122
55,0.6938,0.8075,1.8879,0.5909
56,0.7326,0.7970,1.8708,0.5852
57,0.5904,0.8357,1.7277,0.6058
58,0.5860,0.8383,1.7677,0.6122
59,0.5645,0.8432,1.7125,0.6099
60,0.5768,0.8412,1.7209,0.6107
61,0.5630,0.8463,1.7414,0.6146
62,0.5383,0.8505,1.7040,0.6245
63,0.6065,0.8342,1.7582,0.6048
64,0.5695,0.8426,1.8273,0.6065
