1,4.6271,0.0120,4.6285,0.0105
2,4.5747,0.0208,4.5751,0.0221
3,4.5370,0.0289,4.5359,0.0295
4,4.5059,0.0357,4.5024,0.0354
5,4.4782,0.0396,4.4763,0.0415
6,4.4536,0.0453,4.4485,0.0473
7,4.4268,0.0519,4.4190,0.0543
8,4.4072,0.0570,4.4023,0.0603
9,4.3815,0.0617,4.3732,0.0633
10,4.3614,0.0661,4.3529,0.0660
11,4.3367,0.0689,4.3288,0.0729
12,4.3128,0.0698,4.3088,0.0707
13,4.2962,0.0739,4.2925,0.0755
14,4.2759,0.0767,4.2668,0.0807
15,4.2510,0.0797,4.2485,0.0834
16,4.2322,0.0806,4.2292,0.0852
17,4.2126,0.0853,4.2076,0.0844
18,4.1920,0.0873,4.1837,0.0879
19,4.1919,0.0855,4.1878,0.0862
20,4.1605,0.0895,4.1536,0.0942
21,4.1420,0.0916,4.1353,0.0963
22,4.1306,0.0925,4.1209,0.0985
23,4.1062,0.0962,4.1042,0.0975
24,4.0893,0.0984,4.0808,0.1030
25,4.0764,0.0990,4.0640,0.1017
26,4.0637,0.1025,4.0574,0.1016
27,4.0550,0.1031,4.0499,0.1043
28,4.0469,0.1040,4.0429,0.1032
29,4.0192,0.1084,4.0063,0.1081
30,4.0067,0.1094,3.9937,0.1171
31,3.9950,0.1106,3.9873,0.1113
32,3.9843,0.1146,3.9679,0.1157
33,3.9700,0.1146,3.9610,0.1174
34,3.9577,0.1155,3.9536,0.1187
35,3.9455,0.1189,3.9416,0.1166
36,3.9351,0.1191,3.9339,0.1199
37,3.9145,0.1231,3.9089,0.1235
38,3.8986,0.1233,3.8991,0.1247
39,3.9005,0.1254,3.8927,0.1295
40,3.8866,0.1300,3.8728,0.1254
41,3.8865,0.1257,3.8833,0.1270
42,3.8607,0.1289,3.8588,0.1315
43,3.8433,0.1298,3.8443,0.1340
44,3.8362,0.1325,3.8359,0.1345
45,3.8220,0.1352,3.8197,0.1360
46,3.8214,0.1347,3.8251,0.1373
47,3.8716,0.1241,3.8801,0.1283
48,3.7978,0.1386,3.7996,0.1430
49,3.7884,0.1396,3.7912,0.1383
50,3.7881,0.1369,3.7920,0.1359
51,3.7652,0.1436,3.7625,0.1451
52,3.7512,0.1439,3.7547,0.1393
53,3.7634,0.1434,3.7621,0.1418
54,3.7502,0.1453,3.7492,0.1436
55,3.8047,0.1327,3.8068,0.1325
56,3.8400,0.1311,3.8638,0.1287
57,3.7072,0.1496,3.7080,0.1535
58,3.6851,0.1531,3.6807,0.1520
59,3.7779,0.1355,3.7631,0.1355
60,3.6705,0.1524,3.6684,0.1561
61,3.6627,0.1566,3.6778,0.1515
62,3.6829,0.1544,3.6850,0.1528
63,3.7018,0.1535,3.7011,0.1509
64,3.6381,0.1605,3.6398,0.1622
