1,4.3662,0.0573,4.3601,0.0602
2,4.2215,0.0779,4.2128,0.0779
3,4.0684,0.0978,4.0747,0.0973
4,4.2651,0.0860,4.2761,0.0855
5,3.9524,0.1135,3.9580,0.1085
6,3.8667,0.1240,3.8581,0.1258
7,3.7362,0.1406,3.7239,0.1456
8,4.1285,0.1150,4.1509,0.1143
9,3.6276,0.1589,3.6318,0.1555
10,3.6665,0.1547,3.6861,0.1513
11,4.2894,0.1173,4.3276,0.1159
12,3.4982,0.1826,3.5152,0.1766
13,3.5720,0.1701,3.5926,0.1626
14,3.5679,0.1734,3.5925,0.1764
15,3.5161,0.1846,3.5353,0.1863
16,3.6332,0.1783,3.6720,0.1764
17,3.8043,0.1703,3.8532,0.1652
18,3.5541,0.1872,3.5778,0.1843
19,3.3136,0.2137,3.3364,0.2055
20,4.3917,0.1360,4.4388,0.1289
21,4.4652,0.1476,4.5236,0.1441
22,3.4030,0.2045,3.4310,0.2014
23,3.4271,0.2105,3.4895,0.2007
24,3.2611,0.2257,3.3119,0.2160
25,3.6654,0.1955,3.6680,0.1901
26,3.2664,0.2270,3.3243,0.2204
27,3.5914,0.1896,3.6576,0.1823
28,3.6238,0.1955,3.6594,0.1915
29,3.4729,0.2132,3.5159,0.2107
30,3.2163,0.2297,3.2903,0.2224
31,3.6535,0.2051,3.6937,0.2020
32,3.2254,0.2390,3.2684,0.2370
33,3.1885,0.2430,3.2668,0.2355
34,3.2621,0.2343,3.3341,0.2238
35,3.1338,0.2530,3.2069,0.2400
36,3.2133,0.2389,3.3232,0.2264
37,3.2106,0.2487,3.2846,0.2422
38,2.9684,0.2860,3.0637,0.2672
39,2.9825,0.2857,3.0591,0.2764
40,3.2646,0.2478,3.3732,0.2289
41,3.2345,0.2532,3.3337,0.2339
42,2.7852,0.3140,2.9035,0.2969
43,3.1906,0.2582,3.2920,0.2390
44,3.5899,0.2056,3.6979,0.1928
45,3.2572,0.2540,3.3666,0.2330
46,2.9266,0.2834,3.0431,0.2734
47,2.7521,0.3215,2.8538,0.3069
48,3.4197,0.2453,3.5269,0.2361
49,2.8754,0.3043,3.0105,0.2871
50,2.7706,0.3167,2.8894,0.2961
51,2.6992,0.3310,2.8323,0.3103
52,2.9782,0.2905,3.0916,0.2734
53,2.8685,0.3030,3.0099,0.2785
54,3.8396,0.2320,3.9499,0.2143
55,2.6594,0.3411,2.8119,0.3120
56,2.9311,0.3029,3.0747,0.2788
57,2.6962,0.3399,2.8535,0.3139
58,2.5915,0.3526,2.7658,0.3197
59,2.7180,0.3310,2.8607,0.3046
60,2.6540,0.3415,2.8141,0.3112
61,2.5649,0.3568,2.7457,0.3334
62,2.8370,0.3144,3.0026,0.2920
63,3.2388,0.2933,3.3952,0.2730
64,2.6690,0.3459,2.8414,0.3207
65,2.9643,0.3096,3.1388,0.2857
66,3.1809,0.2761,3.3631,0.2510
67,2.9522,0.3171,3.1577,0.2909
68,2.7091,0.3392,2.8923,0.3090
69,2.3722,0.3962,2.5886,0.3616
70,2.6277,0.3590,2.8450,0.3236
71,2.6074,0.3619,2.8202,0.3274
72,2.5880,0.3602,2.8090,0.3235
73,2.5479,0.3662,2.7690,0.3291
74,2.6463,0.3497,2.8287,0.3258
75,2.9716,0.3058,3.1983,0.2805
76,2.8302,0.3117,3.0080,0.2863
77,3.5536,0.2485,3.7626,0.2230
78,2.3472,0.4086,2.6258,0.3549
79,2.5593,0.3738,2.7892,0.3392
80,2.7411,0.3372,2.9617,0.3052
81,3.4397,0.2747,3.6573,0.2518
82,2.7860,0.3483,3.0362,0.3168
83,2.5931,0.3522,2.8202,0.3188
84,3.0536,0.3127,3.2884,0.2809
